onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	2	n01621127_19020	2	2	n04252077_10859	10	10	20	282.160962
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	1	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	2	n02128385_20264	3	3	n04252077_10859	10	10	30	298.193648
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	2	n01621127_19020	2	2	n02128385_20264	3	3	13	306.106016
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	1	n02690373_7713	6	6	n02128385_20264	3	3	53	314.143732
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	1	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	1	n03710193_22225	8	8	n01443537_22563	1	1	71	330.156137
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	2	n03716966_28524	9	9	n01443537_22563	1	1	81	338.156107
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	1	n02882301_14188	7	7	n02139199_10398	4	4	64	346.138475
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	2	n02882301_14188	7	7	n01443537_22563	1	1	61	362.206820
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	2	n01443537_22563	1	1	n02690373_7713	6	6	6	370.070436
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	386.122771
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	2	n02139199_10398	4	4	n02690373_7713	6	6	36	394.153767
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	2	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	2	n02882301_14188	7	7	n01621127_19020	2	2	62	410.102698
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	2	n02128385_20264	3	3	n02139199_10398	4	4	24	418.152677
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	1	n02882301_14188	7	7	n03716966_28524	9	9	69	426.119345
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	1	n02690373_7713	6	6	n03710193_22225	8	8	58	434.103079
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	2	n02690373_7713	6	6	n04252077_10859	10	10	60	442.102302
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	1	n01443537_22563	1	1	n02128385_20264	3	3	3	450.102851
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	1	n03710193_22225	8	8	n02128385_20264	3	3	73	458.283400
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	1	n01443537_22563	1	1	n01621127_19020	2	2	2	466.166904
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
