onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	2	n04252077_10859	10	10	n03716966_28524	9	9	99	282.146120
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	1	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	2	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	2	n03710193_22225	8	8	n04252077_10859	10	10	80	306.111719
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	1	n04252077_10859	10	10	n02690373_7713	6	6	96	314.178121
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	1	n02139199_10398	4	4	n01621127_19020	2	2	32	322.194598
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	2	n04252077_10859	10	10	n01621127_19020	2	2	92	330.111357
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	2	n01621127_19020	2	2	n01621127_19020	2	2	12	0.000000
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	1	n03716966_28524	9	9	n02882301_14188	7	7	87	346.159636
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	2	n04252077_10859	10	10	n02139199_10398	4	4	94	354.175927
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	2	n02128385_20264	3	3	n02690373_7713	6	6	26	362.110483
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	1	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	1	n02690373_7713	6	6	n02139199_10398	4	4	54	378.124542
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	1	n03710193_22225	8	8	n02690373_7713	6	6	76	386.140583
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	1	n02128385_20264	3	3	n01621127_19020	2	2	22	394.157117
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	1	n01621127_19020	2	2	n03716966_28524	9	9	19	402.122777
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	1	n02190790_15121	5	5	n03716966_28524	9	9	49	418.139138
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	1	n03710193_22225	8	8	n02882301_14188	7	7	77	426.105118
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	1	n04252077_10859	10	10	n02190790_15121	5	5	95	434.123437
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	2	n04252077_10859	10	10	n01443537_22563	1	1	91	442.106537
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	1	n01621127_19020	2	2	n03710193_22225	8	8	18	450.137396
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	2	n02139199_10398	4	4	n03710193_22225	8	8	38	458.091321
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	2	n02882301_14188	7	7	n02128385_20264	3	3	63	466.062097
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
